AccountId,CustomerId,CreditScore,Balance,EstimatedSalary,Tenure
8276,15737489,610,116886.59,107973.44,5
8277,15775131,580,142188.20,128028.60,9
8278,15765283,624,149961.98,104610.86,3
8279,15628715,709,.00,69676.55,8
8280,15813283,605,.00,35982.42,2
8281,15745716,706,.00,117939.17,7
8282,15598485,567,28649.64,95140.62,8
8283,15696552,747,81025.60,167682.56,4
8284,15754569,664,.00,56562.57,1
8285,15701741,711,152462.80,90305.97,3
8286,15572631,609,.00,109895.16,10
8287,15636069,632,155519.59,1843.24,7
8288,15682467,725,118851.05,102747.02,1
8289,15790744,850,92899.27,97465.89,9
8290,15625023,682,.00,105352.55,4
8291,15731267,797,75263.70,85801.77,4
8292,15742879,668,147904.31,69370.05,1
8293,15757015,783,106640.50,176945.95,5
8294,15770711,766,90696.78,21597.20,4
8295,15569430,704,175509.80,152039.67,2
8296,15617304,722,.00,111893.09,6
8297,15704466,692,.00,195074.63,7
8298,15664681,584,114321.28,15959.01,2
8299,15605534,644,95560.04,72628.84,4
8300,15792473,598,88379.81,64157.24,5
8301,15802625,733,85915.52,23860.50,7
8302,15766017,615,72309.30,85687.09,3
8303,15762172,850,.00,179451.42,2
8304,15728333,521,.00,93180.09,8
8305,15792868,675,.00,157097.09,1
8306,15605698,746,.00,80344.96,3
8307,15777060,770,.00,26080.54,4
8308,15626243,618,133844.22,31406.93,3
8309,15719898,556,154872.08,32044.64,7
8310,15599976,749,.00,132734.88,9
8311,15752809,702,116121.67,61602.42,6
8312,15589698,555,107104.50,41304.44,6
8313,15609977,587,71026.77,57962.41,6
8314,15750121,639,.00,42862.82,3
8315,15734177,643,.00,152992.05,4
8316,15781347,600,.00,91193.65,1
8317,15592025,651,.00,130132.41,7
8318,15670163,666,.00,88751.45,4
8319,15765402,520,145644.05,104118.93,6
8320,15624343,650,129667.77,42028.16,7
8321,15602354,564,109341.87,75632.78,3
8322,15579183,586,.00,53710.23,1
8323,15584899,617,.00,13066.30,5
8324,15723658,712,.00,152417.97,6
8325,15803965,654,87485.67,3299.01,3
8326,15682489,605,.00,198091.81,9
8327,15813645,491,53369.13,103934.12,0
8328,15766787,707,.00,70403.65,9
8329,15687171,638,146679.77,102179.86,5
8330,15690744,683,112499.42,30375.18,2
8331,15707974,815,48387.00,184796.84,2
8332,15673084,645,68079.80,166264.89,1
8333,15814772,645,160133.88,88391.97,4
8334,15743709,683,66190.33,115186.97,4
8335,15610343,705,.00,13935.53,10
8336,15737414,647,123761.68,83910.40,4
8337,15788480,786,122325.58,34712.34,0
8338,15568519,534,.00,13871.34,9
8339,15792453,602,138912.17,139494.75,1
8340,15658100,695,.00,140724.64,0
8341,15695197,553,128524.19,20682.46,7
8342,15749807,516,.00,124202.26,3
8343,15773876,655,.00,159638.77,3
8344,15591698,849,132934.89,171056.66,9
8345,15712813,520,150805.17,25333.03,3
8346,15763898,568,.00,29372.62,3
8347,15793324,695,.00,38533.79,9
8348,15757759,807,165969.27,156122.13,7
8349,15796230,642,124495.98,57904.22,2
8350,15611729,703,141559.50,31257.10,1
8351,15709531,556,114756.14,193214.05,2
8352,15650751,585,.00,137757.69,6
8353,15641413,587,155393.98,13308.20,7
8354,15753840,524,.00,132861.91,6
8355,15669994,556,128663.81,125083.29,1
8356,15695301,504,113522.64,12405.20,4
8357,15792004,731,.00,37697.29,3
8358,15603035,651,.00,105599.65,3
8359,15717286,675,79035.95,142783.98,8
8360,15577107,657,.00,168412.06,6
8361,15754747,686,141918.09,184036.47,9
8362,15705676,690,107944.33,48478.47,9
8363,15751912,567,.00,3896.08,7
8364,15677336,557,120043.13,132370.75,1
8365,15684395,446,125191.69,128260.86,10
8366,15659949,850,96399.31,106534.15,1
8367,15812422,637,.00,102515.42,2
8368,15806941,499,76961.60,83643.87,7
8369,15637690,622,98675.74,138906.84,7
8370,15632882,684,126817.13,29995.83,1
8371,15807107,612,121394.42,164081.42,3
8372,15661034,813,106059.40,187976.88,5
8373,15811958,850,112755.34,158171.36,2
8374,15785167,795,.00,155711.64,4
8375,15646720,628,.00,85890.75,7
8376,15658614,565,145400.69,83844.79,7
8377,15704657,601,72647.64,41777.90,3
8378,15567147,802,.00,81908.09,4
8379,15701319,614,96340.81,139377.23,6
8380,15745266,434,.00,73562.05,6
8381,15650437,522,124450.36,165786.09,8
8382,15764314,550,113877.23,174921.91,2
8383,15612594,599,.00,120790.02,3
8384,15593501,493,148667.81,56092.51,5
8385,15804150,755,.00,158816.03,3
8386,15649297,605,111065.93,125660.99,4
8387,15641110,708,.00,128400.62,0
8388,15660608,699,158697.61,107181.22,8
8389,15806570,763,.00,77203.72,4
8390,15715345,743,.00,129740.11,6
8391,15755521,660,90044.32,187604.97,0
8392,15579074,619,84651.79,184754.27,10
8393,15641158,739,102128.27,63981.37,3
8394,15752507,769,148846.39,192831.67,9
8395,15597983,692,154953.94,70849.47,10
8396,15586069,560,108883.29,27914.95,0
8397,15655082,607,112070.86,173568.30,4
8398,15720155,630,131354.39,9324.31,6
8399,15582116,767,132746.20,26628.88,7
8400,15749365,543,.00,145601.80,8
8401,15632069,776,125211.55,144496.06,8
8402,15663134,535,.00,11779.98,1
8403,15766683,549,139422.38,83983.39,6
8404,15707219,844,.00,123318.37,4
8405,15709232,586,157099.47,65481.86,5
8406,15801351,583,.00,47728.00,3
8407,15578747,701,83600.24,59195.05,5
8408,15675626,726,.00,98060.51,2
8409,15583736,829,81795.74,90106.94,4
8410,15590011,749,129378.32,13549.34,9
8411,15609913,743,.00,113436.08,9
8412,15719479,619,.00,42442.21,7
8413,15575147,699,99339.00,68297.61,9
8414,15597309,749,.00,80134.65,7
8415,15648367,600,74430.10,96051.10,6
8416,15758031,760,91241.85,80682.35,3
8417,15751771,528,99092.45,111149.98,2
8418,15689288,630,.00,182612.38,5
8419,15731026,683,100062.16,109201.43,2
8420,15775809,677,98723.67,151146.67,6
8421,15743076,669,.00,93901.61,9
8422,15658258,693,128760.32,36342.79,6
8423,15756321,612,144772.69,98302.57,5
8424,15706799,719,.00,84972.90,4
8425,15775703,702,71281.29,108747.12,2
8426,15642636,755,117035.89,21862.19,9
8427,15704651,514,.00,121551.93,1
8428,15806771,753,3768.69,177065.23,0
8429,15566735,548,108913.84,140460.02,2
8430,15681671,850,101100.22,35337.31,2
8431,15775949,612,110615.47,193502.94,7
8432,15586752,628,152143.89,32174.03,8
8433,15582519,479,121797.09,5811.90,6
8434,15658233,724,109798.25,149593.61,5
8435,15755330,512,122403.24,37439.90,7
8436,15605072,638,145860.98,142763.52,3
8437,15617538,834,.00,45038.74,7
8438,15591428,781,.00,172097.41,9
8439,15692142,707,105086.74,180344.69,7
8440,15692931,670,114991.45,37392.56,2
8441,15781127,663,96769.04,36864.05,8
8442,15677136,624,.00,132418.59,5
8443,15677828,598,.00,60894.26,4
8444,15567897,619,132725.09,143913.33,5
8445,15793641,792,.00,172240.27,3
8446,15678333,683,.00,86619.77,7
8447,15630511,691,.00,164074.89,6
8448,15792627,765,84557.82,69039.43,5
8449,15717191,508,93817.41,132468.77,1
8450,15625716,637,113913.53,65316.50,9
8451,15710053,667,140406.69,57164.19,5
8452,15580043,575,105229.34,34397.08,8
8453,15601410,744,.00,177431.59,1
8454,15684669,567,137891.34,142009.45,9
8455,15619083,502,.00,80618.47,6
8456,15692207,609,.00,124218.27,6
8457,15730705,715,165252.52,85286.30,9
8458,15749688,541,.00,40889.14,8
8459,15728542,850,.00,107236.87,4
8460,15760063,595,.00,168085.97,7
8461,15658982,650,122034.40,146663.44,5
8462,15758769,625,.00,4791.80,7
8463,15778481,817,118962.58,120819.58,1
8464,15661162,526,.00,114539.67,2
8465,15568164,850,71379.53,154000.98,4
8466,15601569,598,171178.25,137980.58,2
8467,15772383,613,131307.11,83343.73,9
8468,15667456,709,.00,82195.15,3
8469,15672983,678,87099.85,149550.95,5
8470,15799534,720,183135.39,197688.50,5
8471,15582847,662,.00,72929.96,0
8472,15612478,525,.00,171045.34,10
8473,15709621,662,.00,27731.05,3
8474,15802009,770,.00,126131.90,6
8475,15698816,721,72535.45,103931.49,4
8476,15574830,633,128137.42,147635.33,2
8477,15603082,701,.00,61961.57,9
8478,15685947,556,115915.53,125435.47,0
8479,15643048,639,.00,42240.54,0
8480,15807568,632,.00,57942.88,2
8481,15597591,456,107000.49,153419.63,5
8482,15747558,729,.00,189727.13,10
8483,15756655,632,.00,165385.55,2
8484,15589949,433,152806.73,19687.99,9
8485,15601012,802,92887.06,39473.63,3
8486,15724269,670,.00,144723.38,7
8487,15567506,738,114940.67,194895.56,6
8488,15791877,706,140641.27,77271.91,0
8489,15794360,592,71816.74,105096.82,5
8490,15686538,522,.00,176780.39,7
8491,15585985,746,165282.42,153786.45,5
8492,15699257,651,143145.88,43612.06,2
8493,15804104,494,114731.76,79479.74,9
8494,15727619,753,113909.69,92320.37,9
8495,15740237,671,116695.27,193201.86,2
8496,15801436,696,.00,126353.13,4
8497,15705735,577,.00,135008.92,3
8498,15649359,587,.00,17135.60,1
8499,15624892,712,93978.96,60651.77,7
8500,15784918,498,121968.11,188343.05,2
8501,15584785,660,97324.91,23291.83,2
8502,15797197,678,.00,64443.75,6
8503,15574858,530,.00,287.99,8
8504,15794101,559,.00,137961.41,2
8505,15743245,624,145155.38,72169.95,3
8506,15791535,592,137222.77,39608.58,5
8507,15605215,767,.00,175458.20,9
8508,15771749,653,114268.22,89524.83,5
8509,15616833,678,.00,13221.25,2
8510,15750728,586,.00,102889.34,2
8511,15769353,550,150490.31,166468.20,8
8512,15770091,643,160858.13,27149.27,9
8513,15716420,612,170288.38,59601.15,5
8514,15740602,674,111568.01,22026.18,4
8515,15796071,657,83889.03,153059.63,7
8516,15811389,724,171982.95,167313.06,0
8517,15783875,500,.00,12833.96,4
8518,15671800,688,137624.41,197582.80,8
8519,15677288,599,121159.65,4033.39,3
8520,15633525,631,.00,125877.22,7
8521,15634606,634,.00,176913.42,1
8522,15579207,545,91184.01,105476.65,3
8523,15619892,644,.00,59172.42,8
8524,15567778,690,144027.80,108731.02,1
8525,15711750,711,.00,175310.38,6
8526,15751084,712,140170.61,38170.04,8
8527,15768945,627,62092.90,105887.04,1
8528,15586931,694,.00,95625.03,3
8529,15636353,534,.00,9541.15,4
8530,15623858,603,.00,148516.80,9
8531,15703354,808,103516.87,113907.80,2
8532,15663987,723,.00,164647.72,1
8533,15780805,585,.00,98621.04,2
8534,15768566,706,.00,37479.97,8
8535,15643229,671,.00,15846.42,6
8536,15754940,597,85162.26,5104.08,2
8537,15676576,646,143061.88,61937.60,8
8538,15800068,801,.00,170008.73,6
8539,15648030,731,137388.02,165000.69,5
8540,15668594,620,137712.02,76197.05,1
8541,15728709,484,106901.42,118045.98,7
8542,15724181,647,105603.21,157360.91,5
8543,15647546,688,150679.70,196226.38,8
8544,15702601,680,108300.27,44384.57,4
8545,15567725,689,52016.08,72993.65,7
8546,15674179,513,60515.13,124571.09,7
8547,15686957,553,158584.28,43640.16,2
8548,15607690,689,118812.50,31121.42,2
8549,15806546,517,.00,22372.78,4
8550,15632850,731,.00,170338.34,8
8551,15709016,687,91219.29,158845.48,1
8552,15638068,507,.00,67926.18,7
8553,15749345,468,76318.64,194783.13,1
8554,15791321,682,.00,176036.02,4
8555,15699095,603,.00,198826.03,3
8556,15638329,522,111432.13,168683.56,1
8557,15575445,629,150148.52,6936.27,10
8558,15752622,729,38550.06,179230.23,7
8559,15774507,574,119013.86,103421.91,5
8560,15570857,677,111213.64,147578.27,0
8561,15599386,627,71097.23,130504.49,5
8562,15744913,788,109632.85,16149.13,10
8563,15647292,697,148368.02,118862.08,7
8564,15728838,578,148600.91,143397.14,1
8565,15584704,519,71083.98,137959.00,10
8566,15749068,632,139625.34,93702.96,9
8567,15622985,679,.00,172939.30,4
8568,15587676,699,.00,108162.13,9
8569,15779496,615,81564.10,35896.09,0
8570,15733460,622,.00,104852.60,9
8571,15711457,755,124540.28,188850.89,7
8572,15795290,767,133616.39,28615.80,2
8573,15611223,752,101648.50,172001.44,10
8574,15794159,633,124281.84,60116.57,8
8575,15780677,717,.00,170528.63,4
8576,15690175,585,.00,189683.70,0
8577,15722599,751,183613.66,49734.94,9
8578,15569976,754,136186.44,121529.59,1
8579,15707011,495,137682.69,71071.47,10
8580,15702277,650,106005.54,142995.31,4
8581,15801915,529,152310.55,13054.25,6
8582,15580213,585,.00,89402.54,2
8583,15637947,668,134446.05,111241.37,1
8584,15715888,591,142289.28,119638.85,2
8585,15732967,731,.00,151581.80,6
8586,15737047,754,.00,73881.68,6
8587,15694039,650,149003.77,176902.83,9
8588,15649457,588,131341.45,7034.94,2
8589,15742809,712,77919.78,122547.58,7
8590,15637829,691,.00,161559.13,7
8591,15633194,771,108309.00,137510.41,10
8592,15611635,678,.00,185366.56,6
8593,15638774,719,.00,182224.14,9
8594,15722037,610,115462.02,42581.04,7
8595,15672930,722,.00,31921.95,9
8596,15668774,758,122739.10,102460.84,5
8597,15780966,709,.00,109681.29,2
8598,15659694,634,113781.50,106345.05,3
8599,15624424,678,.00,102472.90,1
8600,15708713,633,.00,36249.76,3
8601,15755405,710,128284.45,32996.89,9
8602,15647570,640,120591.19,195123.94,8
8603,15684348,656,.00,57014.43,8
8604,15702541,551,166968.28,159483.77,2
8605,15646942,786,.00,100929.59,7
8606,15748920,561,.00,12513.07,8
8607,15694581,807,.00,74900.90,5
8608,15643215,602,71667.97,137111.89,2
8609,15649060,727,82729.47,60212.51,3
8610,15774258,678,.00,187343.41,1
8611,15731553,730,.00,183284.53,8
8612,15617029,596,.00,8125.39,1
8613,15780716,686,129626.19,103220.56,3
8614,15577018,684,114035.39,96885.19,2
8615,15809515,797,151922.94,8877.06,1
8616,15789924,658,.00,147530.06,4
8617,15725076,653,107751.68,33389.42,6
8618,15672481,641,.00,45309.24,6
8619,15574115,656,101179.23,35230.61,6
8620,15661830,750,.00,59816.41,6
8621,15665879,768,.00,69080.46,8
8622,15673820,568,.00,143450.61,7
8623,15747772,706,58571.18,40774.01,9
8624,15666197,430,153058.64,99377.27,8
8625,15773639,745,98270.34,133617.44,4
8626,15581893,747,130788.71,101495.00,1
8627,15672447,657,99165.84,119333.95,7
8628,15777830,639,.00,167682.38,4
8629,15713890,704,.00,152884.84,3
8630,15577598,651,115636.05,70400.86,4
8631,15786042,706,185932.19,65413.41,2
8632,15753462,632,72549.00,182728.80,2
8633,15759690,751,.00,81442.60,4
8634,15801414,767,.00,144251.38,2
8635,15656141,741,.00,40207.06,5
8636,15608701,651,121890.06,54530.51,3
8637,15582892,601,99786.07,32683.88,2
8638,15632967,520,.00,104703.96,3
8639,15587573,626,115084.53,26907.43,4
8640,15654891,811,.00,180591.31,6
8641,15611365,730,127661.69,60905.51,9
8642,15749103,604,118907.60,47777.15,4
8643,15810203,499,77627.33,108222.68,6
8644,15813660,754,160625.17,3554.63,2
8645,15605673,716,.00,78616.92,8
8646,15669282,636,124266.86,100566.81,10
8647,15792726,470,127974.06,183259.34,8
8648,15593241,444,.00,159131.20,3
8649,15683053,809,.00,160976.84,2
8650,15632736,850,104911.35,42933.26,3
8651,15731865,637,.00,91291.20,1
8652,15760450,512,.00,52471.36,1
8653,15787204,774,110646.54,108804.28,1
8654,15650454,641,.00,122449.18,5
8655,15573730,586,126704.49,41682.30,6
8656,15705050,611,.00,148887.69,9
8657,15791342,660,84560.04,137784.25,1
8658,15684316,532,.00,190573.91,9
8659,15700540,557,129893.56,102076.03,2
8660,15770631,730,167385.81,56307.51,5
8661,15790594,535,.00,49775.58,6
8662,15604020,773,105858.71,4395.45,4
8663,15637599,510,123070.89,28461.29,4
8664,15736578,539,.00,28184.70,1
8665,15666332,690,.00,3149.10,2
8666,15727291,821,.00,194273.13,1
8667,15785920,687,125141.24,148537.06,1
8668,15658987,557,96173.17,116378.31,4
8669,15687719,532,.00,6761.84,5
8670,15799641,540,.00,81995.92,2
8671,15758702,705,.00,14392.68,8
8672,15689526,542,127543.11,468.94,9
8673,15586848,706,.00,122379.54,1
8674,15707637,765,.00,13228.93,1
8675,15719426,529,103101.56,154002.02,8
8676,15639265,714,126113.28,112777.38,7
8677,15576124,582,40488.76,128528.83,1
8678,15757829,609,137389.77,170122.22,10
8679,15633227,518,85146.36,2803.89,9
8680,15753092,791,129828.58,181918.27,5
8681,15782939,747,80214.36,115241.96,4
8682,15746338,565,.00,129956.13,2
8683,15590676,735,141796.44,45858.49,1
8684,15599329,697,195238.30,131083.56,7
8685,15783097,813,111348.15,46422.46,6
8686,15597885,772,.00,57675.88,6
8687,15597467,606,.00,169741.95,8
8688,15724764,667,64404.26,26022.37,10
8689,15778418,637,154309.67,125334.16,9
8690,15684769,542,129431.36,21343.74,10
8691,15756167,762,134204.67,139971.02,5
8692,15632439,698,.00,47455.82,4
8693,15755138,850,.00,55593.80,8
8694,15659092,621,.00,191756.55,5
8695,15742116,671,116711.06,76373.38,9
8696,15801994,775,.00,169278.52,9
8697,15647572,504,54980.81,136909.88,0
8698,15644551,751,99773.85,54865.92,3
8699,15709135,691,101231.77,156529.44,7
8700,15684469,841,117070.21,113482.20,2
8701,15627637,709,73314.04,63446.47,8
8702,15667093,673,.00,13624.02,2
8703,15690589,541,212314.03,148814.55,9
8704,15595350,661,136067.81,65567.91,3
8705,15777586,784,109052.04,6409.55,2
8706,15804064,742,79126.17,126997.53,2
8707,15717770,850,.00,171762.88,7
8708,15754443,443,108308.00,129031.19,9
8709,15776939,778,102290.56,182691.31,3
8710,15713517,529,102025.08,12351.01,6
8711,15683522,678,113383.07,135123.95,2
8712,15673995,516,102541.10,181490.42,9
8713,15771054,469,.00,186490.38,5
8714,15578788,786,.00,41248.80,6
8715,15737408,703,109941.51,116267.28,6
8716,15750837,579,141749.69,9201.53,0
8717,15576022,565,.00,80630.32,5
8718,15635502,443,.00,159165.70,2
8719,15627298,589,85146.48,86490.09,7
8720,15811415,691,134066.09,197572.41,6
8721,15645059,711,.00,105159.89,8
8722,15689671,775,.00,40807.26,4
8723,15718667,621,87619.29,143.34,7
8724,15803202,350,.00,125823.79,10
8725,15593683,668,.00,138465.70,8
8726,15703394,633,.00,44008.91,3
8727,15570289,697,103409.16,66893.28,8
8728,15567437,734,123040.38,76503.06,7
8729,15711687,434,108128.52,56784.11,4
8730,15656592,646,169023.33,175657.55,8
8731,15634373,764,.00,105155.66,5
8732,15769125,727,.00,47468.56,10
8733,15711386,724,.00,64729.51,6
8734,15714241,749,222267.63,101108.85,9
8735,15642530,706,144090.42,140938.95,10
8736,15713599,728,114835.43,37662.49,10
8737,15744770,636,.00,86414.41,2
8738,15780498,634,145030.92,41820.65,3
8739,15624397,627,71240.30,127734.16,8
8740,15615219,518,138772.16,123872.00,5
8741,15570908,687,93617.07,113050.92,7
8742,15762855,622,.00,131389.39,8
8743,15661827,693,.00,26589.56,4
8744,15746035,450,74237.20,195463.34,9
8745,15691906,664,127421.78,108876.75,5
8746,15793424,663,61274.70,136054.45,8
8747,15577905,660,106486.66,182262.66,8
8748,15667216,579,73194.52,129209.09,10
8749,15673971,655,146498.77,64853.51,6
8750,15701238,683,.00,148989.16,1
8751,15644849,655,.00,71047.51,2
8752,15635531,575,.00,185341.63,8
8753,15632263,574,120355.00,137793.34,5
8754,15720110,795,117265.21,198317.23,2
8755,15619045,776,.00,162137.50,4
8756,15697510,707,.00,109688.82,7
8757,15784923,705,109974.22,36320.87,3
8758,15567383,678,98009.13,31384.86,2
8759,15732621,663,.00,114083.73,10
8760,15757981,748,.00,163331.66,8
8761,15727819,677,171671.91,50777.77,10
8762,15738088,634,.00,30772.86,10
8763,15765173,350,.00,113796.15,3
8764,15665159,727,128213.96,188729.08,0
8765,15618203,773,116197.65,86701.40,8
8766,15791452,675,.00,153129.22,1
8767,15638159,649,86607.39,19825.09,6
8768,15585466,552,.00,12186.83,10
8769,15677310,761,98854.34,86920.97,5
8770,15646262,622,.00,35408.77,7
8771,15656901,615,.00,165576.55,8
8772,15621093,681,97338.19,48226.76,4
8773,15592123,768,.00,199454.38,6
8774,15589200,617,.00,118749.58,9
8775,15602934,452,131698.56,151623.91,6
8776,15812720,807,130110.45,172097.95,10
8777,15695383,567,.00,87677.15,9
8778,15723064,603,165149.13,21858.28,1
8779,15761606,617,101707.80,123866.28,9
8780,15650322,701,105588.66,74694.41,3
8781,15669782,820,111336.89,16770.31,9
8782,15751628,438,78391.17,49424.60,7
8783,15809057,600,.00,172031.22,6
8784,15617052,782,.00,183021.06,9
8785,15590810,638,144326.09,73979.85,9
8786,15801293,850,101278.25,26265.18,1
8787,15770968,741,108711.57,24857.25,8
8788,15572356,689,108555.07,167969.16,1
8789,15603247,743,146781.23,189307.70,1
8790,15619116,493,.00,99770.30,2
8791,15691792,416,.00,119712.78,8
8792,15783276,725,.00,168607.73,9
8793,15766137,497,.00,83087.13,2
8794,15574554,537,103291.25,130664.79,8
8795,15578671,706,209490.20,133267.69,1
8796,15716608,651,.00,67029.82,2
8797,15690670,720,.00,141031.08,2
8798,15630466,797,.00,125110.02,8
8799,15630349,543,.00,117832.39,5
8800,15803801,454,.00,198817.72,4
8801,15647890,691,149405.19,146411.59,9
8802,15606115,510,191665.20,131312.56,6
8803,15714642,792,.00,141652.20,7
8804,15741181,721,135071.13,64477.25,6
8805,15773973,765,.00,191215.61,2
8806,15758546,850,.00,37090.44,8
8807,15598940,681,181804.34,57517.71,6
8808,15669783,586,47020.65,63241.21,3
8809,15624993,753,128518.98,44567.83,7
8810,15760568,593,142658.05,135337.11,5
8811,15699047,674,120150.39,33964.03,9
8812,15616168,610,81905.95,61623.19,7
8813,15773146,652,137998.20,168989.77,3
8814,15770375,850,123126.29,74425.41,8
8815,15589725,740,.00,178929.84,4
8816,15710034,637,135645.30,101382.86,1
8817,15800806,685,122449.31,180769.55,7
8818,15570485,558,161766.88,92378.54,4
8819,15575391,677,.00,38252.25,3
8820,15790750,592,123187.51,146111.34,10
8821,15714832,652,150956.70,72350.17,9
8822,15619953,662,105021.28,48242.38,6
8823,15673929,543,.00,148305.81,4
8824,15578835,675,133204.91,8270.06,1
8825,15752388,643,.00,41549.64,6
8826,15797081,611,115488.52,138656.81,9
8827,15570194,412,.00,12510.53,5
8828,15580149,638,.00,43889.41,7
8829,15777708,824,.00,192800.25,3
8830,15769955,683,.00,75762.00,1
8831,15810444,562,130565.02,9854.72,6
8832,15645593,599,91328.71,115724.78,2
8833,15765345,753,.00,106303.40,4
8834,15760873,594,81310.34,183868.02,7
8835,15794178,657,107136.60,153895.45,3
8836,15589361,716,.00,66695.71,9
8837,15662483,850,.00,173851.11,7
8838,15809736,664,.00,177423.02,2
8839,15731148,558,108477.49,109096.71,0
8840,15774328,606,144757.97,166656.19,1
8841,15646969,776,.00,176921.00,2
8842,15718769,557,113110.26,98413.10,1
8843,15610226,614,106414.57,77500.81,9
8844,15616270,620,106920.91,119747.08,4
8845,15790717,695,.00,160387.98,7
8846,15635703,729,131513.27,193715.00,1
8847,15616365,571,.00,28045.77,2
8848,15630244,457,134320.23,150757.34,10
8849,15734714,559,79715.36,82252.28,3
8850,15721433,664,74306.19,154395.56,4
8851,15590201,500,.00,83866.35,5
8852,15590828,782,126428.38,39830.10,7
8853,15752097,708,99640.89,12429.22,8
8854,15800031,681,66338.68,18772.50,3
8855,15630857,674,.00,9574.83,6
8856,15689953,697,128226.37,188486.94,10
8857,15759733,774,.00,64716.08,5
8858,15810826,624,.00,84749.96,6
8859,15668009,747,.00,180551.77,1
8860,15743456,715,.00,60907.49,10
8861,15725762,808,122168.65,174107.05,4
8862,15761713,678,178074.33,110405.90,7
8863,15769246,813,135078.41,187636.06,2
8864,15781129,687,69434.40,66580.13,8
8865,15599124,832,.00,178779.52,5
8866,15639004,668,.00,70783.61,2
8867,15810995,526,122726.56,46772.36,3
8868,15653773,457,164496.98,163327.27,7
8869,15708357,649,.00,103760.53,8
8870,15733597,669,150219.41,107839.03,0
8871,15789560,668,187534.80,32900.41,8
8872,15699524,466,.00,193984.59,3
8873,15626475,685,.00,140889.31,2
8874,15810839,610,103108.17,125646.82,0
8875,15684318,582,96486.57,20344.02,6
8876,15768120,702,90560.48,174268.88,9
8877,15712807,556,131764.95,108500.66,3
8878,15696371,812,92476.88,83247.14,1
8879,15675794,645,152076.94,121840.20,9
8880,15774277,809,.00,132908.06,2
8881,15603764,560,.00,100075.10,4
8882,15618647,744,43504.42,119327.75,1
8883,15614643,731,.00,136737.13,2
8884,15707696,471,.00,22356.97,5
8885,15749583,686,93569.86,10137.34,2
8886,15815125,668,102486.21,158379.25,4
8887,15779620,575,.00,94570.56,1
8888,15768233,435,114346.30,980.93,8
8889,15637788,743,110203.77,95583.45,3
8890,15777046,580,128362.59,86044.98,9
8891,15788723,599,143888.22,166236.38,10
8892,15790489,534,170600.78,5240.53,5
8893,15739476,680,.00,150684.23,5
8894,15612670,631,.00,129508.96,10
8895,15631222,485,75339.64,70665.16,2
8896,15658972,699,122038.34,102085.35,8
8897,15724691,712,.00,195052.13,1
8898,15740442,603,186825.56,93739.71,8
8899,15760427,850,124788.18,65612.12,6
8900,15677939,584,.00,160095.48,3
8901,15611599,604,.00,49506.82,2
8902,15633474,586,138553.56,92406.22,2
8903,15671973,467,.00,7415.96,5
8904,15790019,520,105387.89,25059.06,9
8905,15737735,683,95053.10,116816.54,4
8906,15661745,557,.00,144078.02,3
8907,15797065,613,.00,126675.62,0
8908,15710671,786,137361.95,183682.09,3
8909,15656522,593,158537.42,166850.56,10
8910,15705085,670,.00,27359.19,9
8911,15744873,657,143595.88,101314.65,5
8912,15781914,718,169947.41,27979.16,9
8913,15637354,623,148167.83,109470.34,7
8914,15717307,496,.00,93713.13,5
8915,15746695,429,48023.83,74870.99,6
8916,15804962,606,155655.45,192387.52,1
8917,15665378,499,.00,73457.55,6
8918,15757865,642,.00,61120.75,7
8919,15578787,641,.00,90964.54,4
8920,15794323,673,121240.76,116969.73,8
8921,15697546,570,.00,92118.75,3
8922,15629519,472,.00,48357.90,1
8923,15624703,550,129847.75,197325.41,9
8924,15570002,625,118772.71,135853.63,8
8925,15808566,516,.00,169122.55,2
8926,15805463,682,105163.88,164170.45,2
8927,15709136,620,.00,199909.31,8
8928,15801605,626,.00,83295.09,0
8929,15567855,623,.00,39382.06,1
8930,15675141,569,93934.63,184748.23,4
8931,15665759,724,117866.92,62280.91,5
8932,15761487,678,.00,196794.11,5
8933,15700394,713,122857.46,144682.17,4
8934,15631162,631,.00,196342.66,10
8935,15630641,846,127103.97,41516.44,6
8936,15585066,660,.00,112026.10,1
8937,15722991,567,96402.96,52035.29,9
8938,15737404,731,132512.27,185466.84,1
8939,15722409,693,107604.66,80149.27,8
8940,15806420,772,.00,170980.86,9
8941,15658148,657,.00,185827.73,7
8942,15810660,774,120875.23,113407.26,4
8943,15709780,667,71786.90,67734.79,9
8944,15727350,516,113143.12,3363.36,8
8945,15752312,551,150777.72,135757.27,1
8946,15616745,542,174894.53,22314.55,2
8947,15572294,623,.00,129526.57,7
8948,15674110,701,160416.56,37266.43,2
8949,15662501,583,91246.53,60017.46,3
8950,15649239,731,.00,153015.42,10
8951,15700424,461,.00,54209.02,5
8952,15636388,702,98775.23,114603.96,7
8953,15713975,565,139756.13,165849.48,10
8954,15592925,711,177626.77,16392.72,3
8955,15581626,664,.00,162719.69,8
8956,15641319,518,.00,107112.25,4
8957,15723481,728,.00,41823.22,8
8958,15787825,585,152496.81,99907.29,6
8959,15710726,573,.00,178229.05,8
8960,15627195,568,112930.28,22095.73,1
8961,15657957,602,113674.20,197861.16,8
8962,15676117,603,.00,138328.23,9
8963,15607874,687,144450.58,137276.83,0
8964,15796993,741,171236.30,21834.40,1
8965,15649858,469,96776.49,119890.86,9
8966,15811032,477,145984.92,24564.70,8
